"gene","module"
"100506134","grey"
"100506136","tan"
"100506142","turquoise"
"100506144","brown"
"100506157","grey"
"100506159","grey"
"100506161","grey"
"100506164","grey"
"100506172","grey"
"100506175","grey"
"100506178","grey"
"100506188","grey"
"100506190","grey"
"100506195","grey"
"100506207","grey"
"100506211","grey"
"100506215","tan"
"100506217","grey"
"100506229","grey"
"100506233","grey"
"100506235","grey"
"100506236","grey"
"100506237","grey"
"100506241","grey"
"100506243","grey"
"100506248","grey"
"100506253","grey"
"100506258","turquoise"
"100506271","brown"
"100506272","grey"
"100506274","grey"
"100506275","grey"
"100506281","grey"
"100506282","grey"
"100506286","blue"
"100506289","grey"
"100506299","grey"
"100506302","grey"
"100506305","grey"
"100506311","grey"
"100506314","grey"
"100506317","grey"
"100506319","grey"
"100506321","turquoise"
"100506325","grey"
"100506328","brown"
"100506331","grey"
"100506334","grey"
"100506343","yellow"
"100506351","grey"
"100506358","grey"
"100506365","turquoise"
"100506368","grey"
"100506371","grey"
"100506374","grey"
"100506376","grey"
"100506379","grey"
"100506380","greenyellow"
"100506384","black"
"100506385","grey"
"100506388","grey"
"100506392","grey"
"100506393","grey"
"100506394","grey"
"100506403","grey"
"100506405","grey"
"100506409","grey"
"100506411","yellow"
"100506412","grey"
"100506413","grey"
"100506421","green"
"100506422","grey"
"100506428","brown"
"100506433","grey"
"100506436","grey"
"100506443","grey"
"100506444","grey"
"100506446","grey"
"100506451","grey"
"100506454","brown"
"100506457","grey"
"100506462","grey"
"100506465","yellow"
"100506469","green"
"100506472","green"
"100506473","yellow"
"100506474","grey"
"100506475","cyan"
"100506476","grey"
"100506492","grey"
"100506495","grey"
"100506497","grey"
"100506498","grey"
"100506499","grey"
"100506504","grey"
"100506516","blue"
"100506518","green"
"100506526","green"
"100506527","yellow"
"100506530","grey"
"100506532","brown"
"100506538","grey"
"100506540","grey"
"100506542","grey"
"100506548","lightcyan"
"100506551","grey"
"100506555","grey"
"100506557","grey"
"100506558","grey"
"100506563","grey"
"100506564","grey"
"100506571","grey"
"100506581","turquoise"
"100506585","grey"
"100506596","grey"
"100506599","grey"
"100506603","blue"
"100506606","turquoise"
"100506621","grey"
"100506622","grey"
"100506627","grey"
"100506634","turquoise"
"100506637","grey"
"100506639","turquoise"
"100506649","grey"
"100506655","grey"
"100506658","turquoise"
"100506660","grey"
"100506664","grey"
"100506668","grey"
"100506674","blue"
"100506675","grey"
"100506677","grey"
"100506679","brown"
"100506680","grey"
"100506681","grey"
"100506682","grey"
"100506686","grey"
"100506688","grey"
"100506691","grey"
"100506696","turquoise"
"100506697","grey"
"100506700","grey"
"100506710","green"
"100506713","blue"
"100506714","yellow"
"100506718","grey"
"100506724","grey"
"100506725","pink"
"100506730","grey"
"100506731","yellow"
"100506733","grey"
"100506734","turquoise"
"100506736","grey"
"100506737","grey"
"100506742","grey"
"100506746","grey"
"100506747","grey"
"100506749","grey"
"100506753","grey"
"100506755","green"
"100506757","grey"
"100506759","grey"
"100506765","grey"
"100506769","grey"
"100506775","grey"
"100506776","grey"
"100506779","grey"
"100506783","grey"
"100506787","grey"
"100506790","grey"
"100506791","yellow"
"100506795","grey"
"100506797","grey"
"100506801","grey"
"100506804","grey"
"100506810","grey"
"100506826","grey"
"100506827","grey"
"100506834","grey"
"100506835","grey"
"100506840","grey"
"100506844","turquoise"
"100506851","grey"
"100506858","grey"
"100506859","grey"
"100506860","grey"
"100506866","brown"
"100506869","grey"
"100506870","grey"
"100506874","grey"
"100506881","grey"
"100506882","grey"
"100506885","grey"
"100506888","grey"
"100506895","blue"
"100506898","grey"
"100506901","grey"
"100506907","grey"
"100506908","grey"
"100506915","grey"
"100506922","grey"
"100506928","red"
"100506929","grey"
"100506930","grey"
"100506937","grey"
"100506939","grey"
"100506944","grey"
"100506963","grey"
"100506974","grey"
"100506985","black"
"100506990","turquoise"
"100506994","green"
"100506999","grey"
"100507002","grey"
"100507003","yellow"
"100507006","grey"
"100507008","pink"
"100507012","grey"
"100507027","grey"
"100507032","yellow"
"100507033","grey"
"100507034","green"
"100507043","yellow"
"100507050","yellow"
"100507053","yellow"
"100507054","blue"
"100507055","grey"
"100507056","grey"
"100507057","green"
"100507058","grey"
"100507059","grey"
"100507062","grey"
"100507064","grey"
"100507065","grey"
"100507066","grey"
"100507071","grey"
"100507073","grey"
"100507086","grey"
"100507091","grey"
"100507096","grey"
"100507098","turquoise"
"100507099","grey"
"100507103","blue"
"100507113","turquoise"
"100507114","grey"
"100507117","grey"
"100507118","yellow"
"100507127","black"
"100507131","brown"
"100507135","grey"
"100507140","black"
"100507143","grey"
"100507144","grey"
"100507156","grey"
"100507165","brown"
"100507171","blue"
"100507173","blue"
"100507175","grey"
"100507178","tan"
"100507191","grey"
"100507194","grey"
"100507195","grey"
"100507201","grey"
"100507203","grey"
"100507205","grey"
"100507206","yellow"
"100507210","grey"
"100507213","grey"
"100507217","grey"
"100507218","grey"
"100507236","grey"
"100507240","grey"
"100507242","yellow"
"100507244","grey"
"100507246","turquoise"
"100507250","grey"
"100507254","grey"
"100507257","brown"
"100507258","grey"
"100507261","grey"
"100507266","grey"
"100507267","grey"
"100507274","grey"
"100507277","grey"
"100507283","turquoise"
"100507290","grey"
"100507291","grey"
"100507297","grey"
"100507299","grey"
"100507300","grey"
"100507303","green"
"100507306","grey"
"100507308","grey"
"100507316","green"
"100507321","grey"
"100507331","brown"
"100507334","grey"
"100507336","grey"
"100507341","blue"
"100507346","turquoise"
"100507347","brown"
"100507351","yellow"
"100507353","yellow"
"100507362","grey"
"100507367","grey"
"100507373","yellow"
"100507377","pink"
"100507381","grey"
"100507384","grey"
"100507387","yellow"
"100507388","grey"
"100507389","grey"
"100507391","grey"
"100507392","red"
"100507395","grey"
"100507398","grey"
"100507399","grey"
"100507401","turquoise"
"100507403","grey"
"100507404","grey"
"100507406","grey"
"100507410","grey"
"100507412","grey"
"100507419","grey"
"100507420","yellow"
"100507421","blue"
"100507423","grey"
"100507424","green"
"100507428","grey"
"100507431","grey"
"100507433","grey"
"100507435","grey"
"100507437","grey"
"100507443","grey"
"100507458","greenyellow"
"100507459","grey"
"100507460","green"
"100507461","grey"
"100507462","grey"
"100507463","red"
"100507466","grey"
"100507468","grey"
"100507470","turquoise"
"100507472","black"
"100507475","green"
"100507477","grey"
"100507480","grey"
"100507487","blue"
"100507489","grey"
"100507495","grey"
"100507500","turquoise"
"100507501","green"
"100507506","grey"
"100507507","grey"
"100507513","grey"
"100507520","grey"
"100507521","grey"
"100507524","grey"
"100507527","grey"
"100507528","grey"
"100507530","grey"
"100507533","purple"
"100507534","yellow"
"100507537","grey"
"100507540","grey"
"100507547","blue"
"100507548","grey"
"100507554","grey"
"100507557","blue"
"100507560","turquoise"
"100507562","grey"
"100507564","turquoise"
"100507567","grey"
"100507577","grey"
"100507582","turquoise"
"100507584","grey"
"100507588","brown"
"100507589","grey"
"100507599","brown"
"100507600","grey"
"100507602","grey"
"100507605","grey"
"100507607","grey"
"100507608","grey"
"100507616","grey"
"100507629","grey"
"100507632","grey"
"100507633","grey"
"100507634","grey"
"100507639","grey"
"100507642","grey"
"100507650","grey"
"100507651","blue"
"100507656","grey"
"100507657","grey"
"100507661","grey"
"100507670","grey"
"100507674","grey"
"100507679","grey"
"100507747","grey"
"100507855","grey"
"100508120","grey"
"100508329","turquoise"
"100508408","green"
"100508631","grey"
"100508781","grey"
"100508782","turquoise"
"100509290","grey"
"100509303","grey"
"100509445","grey"
"100509457","red"
"100509490","grey"
"100509620","grey"
"100509764","brown"
"100509894","grey"
"10051","brown"
"100510707","grey"
"100510710","grey"
"10052","red"
"100526664","brown"
"100526693","blue"
"100526694","turquoise"
"100526737","green"
"100526739","brown"
"100526740","brown"
"100526760","turquoise"
"100526761","grey"
"100526767","grey"
"100526771","grey"
"100526772","grey"
"100526773","grey"
"100526783","grey"
"100526794","blue"
"100526820","pink"
"100526825","grey"
"100526830","grey"
"100526831","grey"
"100526832","blue"
"100526833","brown"
"100526835","grey"
"100526836","brown"
"100526837","turquoise"
"100526842","grey"
"100527943","grey"
"100527949","red"
"100527950","yellow"
"100527960","turquoise"
"100527963","green"
"100527964","grey"
"100527978","turquoise"
"100528007","grey"
"100528016","turquoise"
"100528017","grey"
"100528018","turquoise"
"100528019","blue"
"100528021","blue"
"100528022","green"
"100528030","brown"
"100528031","grey"
"100528032","blue"
"100528062","blue"
"100528064","yellow"
"100529063","green"
"100529067","green"
"100529097","blue"
"100529144","green"
"100529145","blue"
"100529207","black"
"100529209","brown"
"100529211","green"
"100529215","grey"
"100529239","grey"
"100529240","brown"
"100529241","grey"
"100529251","grey"
"100529257","yellow"
"100529261","pink"
"100529262","green"
"100529264","turquoise"
"100529855","grey"
"10053","brown"
"100532724","black"
"100532726","yellow"
"100532731","turquoise"
"100532732","green"
"100532735","green"
"100532736","brown"
"100532737","green"
"100532742","grey"
"100532746","green"
"100533105","brown"
"100533106","grey"
"100533107","grey"
"100533111","grey"
"100533177","grey"
"100533179","grey"
"100533181","blue"
"100533182","grey"
"100533183","grey"
"100533184","turquoise"
"100533195","grey"
"100533464","grey"
"100533467","grey"
"100533483","blue"
"100533496","greenyellow"
"100533789","grey"
"100533952","grey"
"100533955","grey"
"100533970","blue"
"100533975","turquoise"
"100533990","red"
"100533997","grey"
"100534012","green"
"100534589","grey"
"100534592","brown"
"100534593","grey"
"100534595","brown"
"100534599","grey"
"100534611","yellow"
"100534612","tan"
"10054","green"
"10055","brown"
"100551499","grey"
"10056","yellow"
"10057","brown"
"10058","turquoise"
"10059","blue"
"1006","blue"
"10060","turquoise"
"10061","turquoise"
"100616109","grey"
"100616110","grey"
"100616112","green"
"100616113","grey"
"100616114","turquoise"
"100616115","grey"
"100616116","grey"
"100616117","grey"
"100616118","grey"
"100616119","grey"
"100616120","grey"
"100616121","grey"
"100616122","grey"
"100616124","green"
"100616125","grey"
"100616126","grey"
"100616127","grey"
"100616128","grey"
"100616130","grey"
"100616132","grey"
"100616133","grey"
"100616134","grey"
"100616135","grey"
"100616138","grey"
"100616139","grey"
"100616140","grey"
"100616141","grey"
"100616142","grey"
"100616143","green"
"100616144","grey"
"100616145","grey"
"100616146","pink"
"100616147","grey"
"100616148","grey"
"100616149","grey"
"100616150","turquoise"
"100616151","grey"
"100616152","grey"
"100616153","grey"
"100616154","grey"
"100616155","grey"
"100616156","grey"
"100616157","grey"
"100616158","grey"
"100616159","grey"
"100616160","grey"
"100616161","grey"
"100616162","grey"
"100616163","grey"
"100616164","grey"
"100616167","grey"
"100616168","grey"
"100616169","grey"
"100616170","grey"
"100616172","grey"
"100616175","grey"
"100616177","grey"
"100616178","grey"
"100616179","grey"
"100616181","grey"
"100616182","grey"
"100616183","grey"
"100616184","grey"
"100616185","grey"
"100616187","grey"
"100616189","grey"
"100616192","grey"
"100616193","grey"
"100616194","grey"
"100616195","grey"
"100616196","grey"
"100616201","grey"
"100616203","grey"
"100616204","grey"
"100616207","grey"
"100616208","grey"
"100616209","grey"
"100616210","grey"
"100616211","blue"
"100616214","grey"
"100616216","grey"
"100616218","grey"
"100616219","grey"
"100616220","grey"
"100616222","grey"
"100616224","grey"
"100616227","grey"
"100616229","grey"
"100616230","grey"
"100616231","grey"
"100616233","grey"
"100616234","grey"
"100616236","grey"
"100616237","grey"
"100616238","grey"
"100616239","grey"
"100616240","grey"
"100616241","grey"
"100616242","grey"
"100616244","grey"
"100616245","grey"
"100616247","grey"
"100616248","salmon"
"100616249","grey"
"100616250","grey"
"100616253","grey"
"100616254","grey"
"100616256","turquoise"
"100616257","grey"
"100616258","grey"
"100616259","grey"
"100616260","grey"
"100616261","grey"
"100616262","grey"
"100616263","grey"
"100616265","grey"
"100616266","grey"
"100616267","grey"
"100616268","grey"
"100616269","grey"
"100616270","grey"
"100616271","grey"
"100616272","grey"
"100616273","grey"
"100616274","grey"
"100616277","grey"
"100616282","grey"
"100616283","grey"
"100616284","grey"
"100616285","grey"
"100616287","grey"
"100616288","grey"
"100616290","grey"
"100616292","grey"
"100616293","grey"
"100616294","grey"
"100616295","grey"
"100616296","grey"
"100616297","grey"
"100616299","grey"
"100616300","grey"
"100616301","grey"
"100616304","grey"
"100616306","grey"
"100616307","grey"
"100616308","grey"
"100616309","grey"
"100616311","grey"
"100616312","grey"
"100616313","grey"
"100616314","green"
"100616315","grey"
"100616316","grey"
"100616317","grey"
"100616318","grey"
"100616320","grey"
"100616321","grey"
"100616322","grey"
"100616323","grey"
"100616325","grey"
"100616326","grey"
"100616327","grey"
"100616328","grey"
"100616329","blue"
"100616330","grey"
"100616332","grey"
"100616334","grey"
"100616335","grey"
"100616337","grey"
"100616338","grey"
"100616340","grey"
"100616342","grey"
"100616343","grey"
"100616345","green"
"100616346","grey"
"100616347","grey"
"100616348","grey"
"100616349","grey"
"100616350","grey"
"100616352","grey"
"100616354","grey"
"100616355","grey"
"100616356","grey"
"100616358","grey"
"100616359","grey"
"100616360","grey"
"100616361","grey"
"100616362","grey"
"100616363","grey"
"100616364","grey"
"100616365","grey"
"100616366","grey"
"100616367","grey"
"100616368","grey"
"100616371","grey"
"100616372","grey"
"100616376","grey"
"100616377","grey"
"100616378","grey"
"100616379","grey"
"100616380","grey"
"100616383","grey"
"100616385","grey"
"100616386","grey"
"100616387","turquoise"
"100616388","grey"
"100616390","grey"
"100616391","grey"
"100616392","grey"
"100616393","turquoise"
"100616394","turquoise"
"100616396","grey"
"100616397","grey"
"100616398","grey"
"100616399","grey"
"100616400","turquoise"
"100616401","grey"
"100616402","grey"
"100616403","grey"
"100616404","grey"
"100616405","grey"
"100616406","grey"
"100616408","turquoise"
"100616409","grey"
"100616410","grey"
"100616413","grey"
"100616414","blue"
"100616415","grey"
"100616416","grey"
"100616417","grey"
"100616418","grey"
"100616419","grey"
"100616420","grey"
"100616421","grey"
"100616423","cyan"
"100616424","grey"
"100616425","grey"
"100616427","grey"
"100616428","grey"
"100616429","grey"
"100616430","grey"
"100616432","grey"
"100616434","grey"
"100616435","grey"
"100616436","grey"
"100616438","grey"
"100616439","grey"
"100616440","grey"
"100616441","grey"
"100616448","grey"
"100616449","grey"
"100616452","grey"
"100616453","turquoise"
"100616454","grey"
"100616456","grey"
"100616458","grey"
"100616459","grey"
"100616465","grey"
"100616466","grey"
